,Tweet Id,Datetime,Text,Username,,Text PT 2 final
565,833828407381094400,2017-02-20 23:59:18+00:00,Cotações das moedas latino-americanas em relação ao dólar https://t.co/RPnpQlFuzo #timbeta #sdv https://t.co/ALJLrsuVE7,MarcelloBOSSHD,Cotações Das Moedas Latin-American Em Relação Ao Dollar https://t.co/rpnpqlfuzo #timbeta #sdv https://t.co/aljlrsuve7,Latin-American coins quotes in relation to dollar https://t.co/rpnpqlfuzo #timbeta #sdv https://t.co/aljlrsuve7
566,833828374376091648,2017-02-20 23:59:10+00:00,Cotizaciones de las monedas latinoamericanas frente al dólar estadounidense https://t.co/QoFvUf8ofN #Forex #Divisas #News https://t.co/MxsUnIjXoW,ibex35_pro,Quotes from Latin American coins against US dollar https://t.co/qofvuf8ofn ​​#forex #divisas #news https://t.co/mxsunijxow,Quotes from Latin American coins Against US dollar https://t.co/qofvuf8ofn ​​#forex #divasis #News https://t.co/mxsunijxow
567,833828362095194112,2017-02-20 23:59:07+00:00,Dólar inicia semana sin cambios https://t.co/FWUylwWYvZ https://t.co/RyPlB6gVru,ChristianStormT,Dollar starts week without changes https://t.co/fwuylwwyvz https://t.co/ryplb6gvru,Dollar Starts Week Without Changes https://t.co/fwuylwwwwvz https://t.co/ryplb6gvru
568,833828360937631745,2017-02-20 23:59:07+00:00,Dólar inicia semana sin cambios https://t.co/5IfAskwVfy https://t.co/yuvBI3g7MD,Mau_Mendozax,Dollar starts week without changes https://t.co/5ifaskwvfy https://t.co/yuvbi3g7md,Dollar Starts Week Without Changes https://t.co/5ifaskwvfy https://t.co/yuvbi3g7md
569,833828356638519296,2017-02-20 23:59:06+00:00,@Mario_Flores_H así es. por eso le fui a pedir el dolar del encebollado a la picanteria de la esquina.,_Joseph_oliver,@Mario_flores_h like that is. That's why I went to ask the dollar from the enclosed to the spicy of the corner.,@Mario_flores_h Like that is. That's Why I Went To Ask The Dollar From The Corner.
570,833828350409965568,2017-02-20 23:59:05+00:00,@06melihgokcek bu arada başkan senin için mite 2 gün misafir edildi diyorlar bide 650 milyon dolar dediler tekzip görmedik hala,mustafa198044,@ 06MeliHgokcek Bu plowed Başkan Senin Için Mite 2 Gün Misafir Edildi Diyorlar Bide 650 Milyon Dolar Dediler Tekzip Görmedik Hala,@ 06Melihgokcek BU Plowed Başkan Senin Için Mite 2 Gün Misafir Edildi Diyorlar Bide 650 Milyon Dolar Dediler Tekzip Görmedik Hala
571,833828249159528448,2017-02-20 23:58:41+00:00,"#EnTiempoyForma
Dólar se mantiene por debajo de los 21 pesos
https://t.co/Hfkydkym7g https://t.co/9n1RLI9wuS",TiempoyFormaCHS,"#Emptiempoyforma.
Dollar remains below 21 pesos
https://t.co/hfkydkym7g https://t.co/9n1rli9wus.","#Pertiempoyforms.
Dollar Remains Below 21 weights
https://t.co/hfkydkym7g https://t.co/9n1rli9wus."
572,834190740225916931,2017-02-21 23:59:05+00:00,"⚡ El dólar ya está por debajo de los 20 pesos

https://t.co/NSWX06ne99",JackAngel0,"⚡ The dollar is already below 20 pesos

https://t.co/nswx06ne99.","⚡ THE DOLLAR IS ALREADY BELOW 20 Pesos

https://t.co/nswx06ne99."
573,834190712933580801,2017-02-21 23:58:59+00:00,"⚡️ “El dólar ya está por debajo de los 20 pesos”

https://t.co/AnGpbjhH57",gilbertovaladez,"⚡️ ""The dollar is already below 20 pesos""

https://t.co/angpbjhh57.","⚡️ ""The Dollar Is Already Below 20 Pesos""

https://t.co/angpbjhhh57."
574,834190666099998720,2017-02-21 23:58:47+00:00,@DATTVNOTICIAS @ el dólar de alimento está en 10bs/$ y las bolsas de los CLAP cuestan 10.000 bs ósea las bolsas cuestan 1.000 $ ?,munga1911,"@Dattvnoticias @ The food dollar is in 10BS / $ and the clap bags cost 10,000 BS Bone bags cost $ 1,000?","@Dattvnoticias @ the food dollar is in 10bs / $ and the clap bags cost 10,000 bs bone bags $ 1,000?"
575,834190557593366528,2017-02-21 23:58:22+00:00,"Verizon, Yahoo'yu 350 milyon dolar ucuza satın alacak
https://t.co/FXqqSXcymg https://t.co/VyabC6NOUu",NTVPara,"Verizon, Yahoo'yu 350 Milyon Dolar Ucuza Satın Alacak
https://t.co/fxqqsxcymg https://t.co/vyabc6nou","Verizon, Yahoo'yu 350 Milyon Dolar Curaza Satın Alacak
https://t.co/fxqqsxcymg https://t.co/vyabc6nou"
576,834190447681630214,2017-02-21 23:57:55+00:00,@lopezdoriga $10 pesos x dólar,SergioPatioHde1,@Lopezdoriga $ 10 pesos x dollar,@Lopezdoriga $ 10 weights X Dollar
577,834190371282354176,2017-02-21 23:57:37+00:00,Banxico lanza salvavidas y tira al dólar por debajo de 20 pesos https://t.co/sTwbHEqs5j,marcoamarillas,Banxico launches lifeguard and pulls the dollar below 20 pesos https://t.co/stwbheqs5j,Banxico Launches Lifeguard and Pulls The Dollar Below 20 weights https://t.co/stwbheqs5j
578,834190348142387202,2017-02-21 23:57:32+00:00,@ziberiaI pero a la ecuatoriana dolar billete para todos nada de emitir nosotros,johnnpol,@Ziberiai but to the Ecuadorian dollar ticket for all nothing to issue ourselves,@Ziberiai But to the Ecuadorian Dollar Ticket for All Nothing to Issue Ourselves
579,834190331398729728,2017-02-21 23:57:28+00:00,"En ventanillas bancarias el dólar cerró en 20.35 pesos, 35 centavos menos que ayer. Mira los detalles https://t.co/9yw79flygT",revistasisomos,"In banking windows the dollar closed at 20.35 pesos, 35 cents less than yesterday. Look at the details https://t.co/9yw79flygt","In Banking Windows The Dollar Closed at 20.35 pesos, 35 Cents Less Than Yesterday. Look at the Details https://t.co/9YW79Flygt"
580,834190305977106436,2017-02-21 23:57:22+00:00,Encontre un billete de 1 dolar tirado en el piso.,Felhek,I found a 1 dollar bill lying on the floor.,I found a 1 Dollar Bill Lying on the floor.
581,834190302571274241,2017-02-21 23:57:21+00:00,Dólar cierra hasta en 20.50 pesos por unidad en ventanillas bancarias. https://t.co/7hzP2QY7bf,LupitaJuarezH,Dollar closes up to 20.50 pesos per unit in banking windows. https://t.co/7hzp2qy7bf.,Dollar Closes Up to 20.50 Pesos per Unit In Banking Windows. https://t.co/7hzp2qy7bf.
582,834190290294550528,2017-02-21 23:57:18+00:00,"Vamos Méxicanos!!  adiós al dólar, México first....www.plata.com.mx/mplata/propuesta/propuesta.asp #Pemex https://t.co/oMmlwzepk0",Gerarmora,"Come on Mexico! Goodbye to the dollar, Mexico First .... www.plata.com.mx/mplata/proposed/proposed.asp #pemex https://t.co/ommlwzePK0","Come on Mexico! Goodbye to the Dollar, Mexico First .... www.plata.com.mx/mplata/proposed/proposed.asp #pemex https://t.co/ommlwzepk0"
583,834553353338249224,2017-02-22 23:59:59+00:00,Aprende como ganar 100 dolares cada día en https://t.co/XhFdTjCj4c #Neobux  #Clixsense #Dolar,100dolaresdia,Learn how to win 100 dollars every day at https://t.co/xhfdtjcj4c #neobux #clixsense #dolar,Learn How To Win 100 Dollars Every Day at https://t.co/xhfdtjcj4c #neobux #clixsense #dolar
584,834553295502991360,2017-02-22 23:59:45+00:00,"@gloritabaum pfff, seguro se detendrán las inversiones o subirá el dólar por una simple rutina de humor en viña. Es excesivo el escándalo",felimorenz,"@Gloritabaum pfff, insurance will stop investments or rise the dollar by a simple routine of humor in Viña. The scandal is excessive","@Gloritabaum PFFF, Insurance Will Stop Investments Or Rise The Dollar By A Simple Routine of Humor in Viña. The Scandal is excessive"
585,834553224967360512,2017-02-22 23:59:28+00:00,"INDICADORES ECONÓMICOS : DOLAR,  PETROLEO, BOLSA Y ANÁLISIS TÉCNICO
https://t.co/Fyyyu5RR7Y",TradingTactico,"Economic Indicators: Dolar, Oil, Bag and Technical Analysis
https://t.co/fyyyu5rr7y.","Economic Indicators: Dolar, Oil, Bag and Technical Analysis
https://t.co/fyyyu5rr7y."
586,834553076317052930,2017-02-22 23:58:53+00:00,@Manuutn1 hola pofa me contesta él mensaje es que qiero saber cuanto te salio g fuel en dolar o peso,SantiAybar,"@ Manuutn1 Hello Pofa, he answers me message is that I want to know how much it came out G fuel in dollar or weight","@ MANUUTN1 Hello POFA, HE ANSWERS MESSAGE IS THAT I WANT TO KNOW HOW MUCH IT CAME OUT G FUEL IN DOLLAR OR WEIGHT"
587,834552987297128449,2017-02-22 23:58:32+00:00,@PIRIQUETA_rn Pero le entregò un paìs con dòlar competitivo...,CFArgentine,@PiriCaTa_RN but gave him a country with a competitive one ...,@Piricata_RN But Gave Him A Country With A Competitive One ...
588,834552853674942466,2017-02-22 23:58:00+00:00,"Que alguien me explique sí hubo una baja del precio del petróleo y del dólar, por qué la gasolina sólo bajó un centavo? @galvanochoa",NACHODIVERTIDO,"That someone explains to me yes there was a decrease in the price of oil and the dollar, why gasoline only lowered a penny? @Galvanocho.","That Someone Explains to Me Yes There was a Decreation in the Price of Oil and The Dollar, Why Gasoline Only Lowered A Penny? @Galvanocho."
589,834552834981056512,2017-02-22 23:57:55+00:00,Vuelva a bajar precio de dólar https://t.co/X5GB3H422D https://t.co/aK2TERNbcf,amirapuato,Return Dollar Price back https://t.co/x5gb3h422d https://t.co/ak2ternbcf,Return Dollar Price Back https://t.co/x5gb3h422d https://t.co/ak2ternbcf
590,834552834981036033,2017-02-22 23:57:55+00:00,Vuelva a bajar precio de dólar https://t.co/1Za6JxmFQr https://t.co/SvnUyS8WER,amCelaya,Return Dollar Price back https://t.co/1za6jxmfqr https://t.co/svnuys8wer,Return Dollar Price Back https://t.co/1za6jxmfqr https://t.co/svnuys8wer
591,834552834976862213,2017-02-22 23:57:55+00:00,Vuelva a bajar precio de dólar https://t.co/xDjmLL5r6a https://t.co/DLj037s7rH,amLagosdeMoreno,Return Dollar Price back https://t.co/xdjmll5r6a https://t.co/dlj037s7rh,Return Dollar Price Back https://t.co/xdjmll5r6a https://t.co/dlj037s7rh
592,834552833508831232,2017-02-22 23:57:55+00:00,"@JrinconI @JoseAGuerra pero no estan dolarizados, tienen su moneda oficial pero con un precio razonable con relacion al dolar",SosobraMora4453,"@Jrinconi @josearabuerra But are not dollarized, they have their official currency but with a reasonable price with aclarification","@JRINCONI @JOSEARABUERRA BUT ARE NOT DOLLARIZED, THEY HAVE TEIR OFFICIAL CURRENCY BUT WITH A RESONABLE PRICE WITH ACLARIFICATION"
593,834552793289613312,2017-02-22 23:57:45+00:00,Vuelva a bajar precio de dólar https://t.co/DENjtOzHrk https://t.co/rWLjMG6Fp6,periodicoam,Return Dollar Price back https://t.co/denjtozhrk https://t.co/rwljmg6fp6,Return Dollar Price Back https://t.co/denjtozhrk https://t.co/rwljmg6fp6
594,834915706152038400,2017-02-23 23:59:50+00:00,"#TuDiarioDeSiempre 
Compartimos con ustedes la cotización del Dolar, Euro, Real, Peso Uruguayo y Chileno al último cierre de operaciones. https://t.co/dIeQ8MvOaC",heraldoonline,"ÚtudiaDesiRever
We share with you the quote of the dollar, euro, real, Uruguayan and Chilean weight at the last closing of operations. https://t.co/dieq8mvoac.","Esudiadesirever
We share with you The Quote Of The Dollar, Euro, Real, Uruguayan and Chilean Weight At The Last Closing of Operations. https://t.co/dieq8mvoac."
595,834915659364478976,2017-02-23 23:59:39+00:00,OPINIÓN: El dólar-peso por debajo de 20 pesos durante la gestión Trump https://t.co/FSGUCVoOtk,Alfredo_Medina_,Opinion: The dollar-weight below 20 pesos during Trump management https://t.co/fsgucvootk,Opinion: The Dollar-Weight Below 20 Pesos During Trump Management https://t.co/fsgucvootk
596,834915647872200704,2017-02-23 23:59:37+00:00,@JuneRainbows   La comisión por retiro y consulta de saldo en cajeros automáticos en el extranjero es de $3 y $1 dólar respectivamente.,SantanderMx,@JuneraInbows The commission for retirement and consultation of balance in ATMs abroad is $ 3 and $ 1 dollar respectively.,@Junerainbows The Commission for Retement and Consultation of Balance in ATMS Abroad is $ 3 and $ 1 Dollar respectively.
597,834915611142664192,2017-02-23 23:59:28+00:00,"Otro fracaso, y nos dirán lo mismo, que el dólar está caro, que es complicado, etc. El dólar está más barato para Nal, DIM y StFe?",carladagenais23,"Another failure, and they will tell us the same thing, that the dollar is expensive, which is complicated, etc. The dollar is cheaper for NAL, DIM and STFE?","Another Failure, and They Will Tell Us The Same Thing, That The Dollar Is Expensive, Which Is Complicated, etc. The Dollar is Cheaper for Nal, Dim and STFe?"
598,834915598652039168,2017-02-23 23:59:25+00:00,"Fui na maquininha hj, botei 10 dólar tirei 60",vguedess10,"I was na machininha hj, bikei 10 dollar tirei 60","I was in the machininha hj, bikei 10 dollar I took 60"
599,834915507434315776,2017-02-23 23:59:03+00:00,Me ha gustado un vídeo de @YouTube (https://t.co/FabunHYKhW - Calzoncillo de 100$ dolares VS Calzoncillo de 1$ dolar (BenVlogs)).,Daniels4323,I liked a video by @youtube (https://t.co/fabunhykhw - 1-dollars 1 $ 1-dollar underpants).,I liked the video by @youtube (https://t.co/fabunhykhw - 1-dollars 1 $ 1-dollar underpants).
600,834915499456753669,2017-02-23 23:59:01+00:00,@kayahanzaman61 Dolar fırladı be canım yok mu türk lirası,mertcanzmn,@ kayahanzaman61 dollar Fırladı Be Caním Yok Mu Türk Lirası,@ Kayahanzaman61 Dollar Fírladı Be Canim Yok Mu Türk Lirası
601,834915268451254272,2017-02-23 23:58:06+00:00,Queda do dólar faz BC fechar 2016 com 1º prejuízo da história  https://t.co/FMwAG37A9u  #noticias,everiting,Remains of FAZ BC Dolfer 2016 com 1º Prejuízo da Historia https://t.co/fmwag37a9u #noticias,REMAINS OF MAKES BC DOLFER 2016 with 1st History Interjury https://t.co/fmwag37a9u #noticias
602,834915248868110337,2017-02-23 23:58:01+00:00,El #secretario de #Tesoro #mejora su firma para impresión en billetes de dólar   https://t.co/HPHWH2NwuU,geopoliting,#Scretary of #Tesoro #mejora your signature for printing on dollar bills https://t.co/hphwh2nwuu,#Scretary of #Tesoro #Mejora Your Signature for Printing On Dollar Bills https://t.co/hphwh2nwuu
603,834915106031091714,2017-02-23 23:57:27+00:00,23 FEB. DOLAR HOY https://t.co/YMuC7vhaVA,CarlosKarmar,Feb 23 Dollar today https://t.co/ymuc7vhava.,Feb 23 Dollar Today https://t.co/ymuc7vhava.
604,834915100645556225,2017-02-23 23:57:26+00:00,"#LoÚltimo El dólar cerró en 20 pesos, 25 centavos menos que ayer, su mejor precio desde el día de las elecciones en EU.",Reforma,"# Last the dollar closed at 20 pesos, 25 cents less than yesterday, its best price from the EU election day.","# Last the Dollar Closed at 20 Pesos, 25 Cents Less Than Yesterday, Its Best Price from The Eu Election Day."
605,835277524502364160,2017-02-24 23:57:35+00:00,Dólar cierra en precio máximo a la venta de 20.29 pesos en bancos de la #CDMX https://t.co/xJ5Pl9LJgo,RadioramaChih,Dollar closes at a maximum price on sale of 20.29 pesos in banks of the #CDMX https://t.co/xj5pl9ljgo,Dollar Closes at Maximum Price on Sale of 20.29 Weights in Banks of the #cdmx https://t.co/XJ5PL9LJGO
606,835277413567332352,2017-02-24 23:57:08+00:00,Abre el dólar en 19.58 pesos en casas de cambio de la CDMX https://t.co/Y1kk3DSOgv,e_consulta,Opens the dollar in 19.58 pesos in CDMX exchange houses https://t.co/y1kk3dsogv,Opens The Dollar in 19.58 Weights in CDMX Exchange Houses https://t.co/y1kk3dsogv
607,835277328695578624,2017-02-24 23:56:48+00:00,biri bir milyon dolar istermisin diye sorsa yanlislikla #HAYIR diyecek kadar cok konsantreyim su anda #HAYIR'a,vagrant_inlove,Biri Bir Milyon Dolar Istermisin Diye Sorsa Yanlislikla #hayir Diyecek Kadar Cok Konsantreyim his Go # Hayir'a,Biri Bir Milyon Dolar Istermisin Diye Sorsa Yanlislikla #hayir Diyecek Kadar Cok Konsantreyim His Go # Hayir'a
608,835277321938558978,2017-02-24 23:56:46+00:00,Dolar Jatuh Level Terendah Lebih Dua Pekan https://t.co/p7BTI5NxdQ,SINDOnewsEkbis,Dolar JATUH Level Terendah Lebih Dua Pekan https://t.co/p7bti5nxdq,Dolar Jatuh Level Terendah Lebih Dua Pekan https://t.co/p7bti5nxdq
609,835277238090280966,2017-02-24 23:56:26+00:00,Aguardo ansiosamente o dia em que João dólar se fantasiar de prefeito. https://t.co/bzgVWfHIgW,gauchevivido,I await anxiously or day em that João Dollar is fantasy from prefeito. https://t.co/bzgvwfhigw.,I Await Anxiously or Day in That João Dollar is fantasy from Mayor. https://t.co/bzgvwfhigw.
610,835276982611021825,2017-02-24 23:55:26+00:00,Ligue agora (11) 4112-6669 receba cotações diariamente no seu WhatsApp  #dolarbarato #cambio #euro #libra #dolar #ferias #vacation #viajar https://t.co/ZolMokHxAd,DOLARBARATO1,Ligue Agora (11) 4112-6669 Recaba Cotações daily No Seu WhatsApp #DolarBarato #Cambio #euro #libra #dolar #ferias #vacation #viajar https://t.co/zolmokhxad,Call now (11) 4112-6669 Cooks Daily Quotes on your WhatsApp #DolarBarato #cambio #euro #libra #dolar #ferias #vacation #viajar https://t.co/zolmokhxad
611,835276890021769217,2017-02-24 23:55:03+00:00,#Dólar cierra en precio máximo a la venta de 20.29 pesos en bancos de la #CDMX https://t.co/BwZI66mmzU https://t.co/iWJjYln2ji,Foro_TV,# Dollar closes at maximum price on sale of 20.29 pesos in banks of the #cdmx https://t.co/bwzi66mmzu https://t.co/iwjjyln2ji,# Dollar Closes at Maximum Price on Sale of 20.29 Weights in Banks of the #cdmx https://t.co/bwzi66mmzu https://t.co/iwjjyln2ji
612,835276887689740290,2017-02-24 23:55:03+00:00,Fuerte caída del cobre y mayor demanda de divisas impulsaron al dólar #SelecciónFinanciera https://t.co/5eI8Y278XL,elliberocl,Strong fall of copper and greater demand for currency boosted the dollar # SelectionFinanciera https://t.co/5ei8y278xl,Strong Fall of Copper and Greater Demand for Currency Boosted The Dollar # SelectionFinanciera https://t.co/5ei8y278xl
613,835276821365157888,2017-02-24 23:54:47+00:00,@savas_skaracam Dis borc 67 milyardan 430 milyar dolara cikti ve ödemeler geldiginde dolar artarak borcumuz ikiye katlandi.Batirdilar ülkeyi,34Isi963,@Savas_Skaracam Dis Borc 67 Milyardan 430 Milyar Dorala Cikti Ve Ödemeler Geldiginde Dolar Artarak Borcumuz Ikiye Katlandi.Batirdilar Ülkeyi,@Savas_skaracam dis osc 67 milyardan 430 milyar dorala cikti ve ödemeler geldiginde dolar artarak borecumuz Ikiye katlandi.batirdilar Ülkeyi
614,835276491118247936,2017-02-24 23:53:28+00:00,"RT GadgetsMexico: Los mexicanos ahora gastan menos en la compra de smartphones, la culpa es del dólar https://t.co/zC3rLqP9FD",walkmanriley,"RT GadgetsMexico: Mexicans now spend less on the purchase of smartphones, the fault is from the dollar https://t.co/zc3rlqp9fd","RT Gadgetsmexico: Mexicans Now Spend Less On The Purchase of Smartphones, The Fault Is from the Dollar https://t.co/ZC3RLQP9FD"
