,Datetime,Tweet Id,Text,Username,Text PT 1 Parcial,Text PT 2 final
2045,2017-07-04 23:58:08+00:00,882388086587621377,"@LaurayJaviSFco @verproyectos @monicaporma1 @PitiAguirre @jmgiannattasio @Mononogorilla @excursioperon @azu59 @OscarScorpani @luis55790257 @LCrin3 @Juanjos_RP @robertotaboada5 @CyNsiempre @piluli1976 @flordemale @pablo_wegnerr80 @Cabrabrava @QuinterLeonor @DalterEduardo @juan_bairoletto @cesrivercarp @Bibiana_castro1 @JorgeRMaidana @LTeresitaSilva @pazmariapazmari @cgnunez_1981 @mumimumi09 @KumpaLili @beatrizwicky_ @achacarva1 @Salipri @Armando_550 @rodrigorre1 @octaviovera45 @chuequitok @josecybrs @luckfor @buccinomarivin1 @carlosluis1518 @pepesiracusa @CirceF_ @VARIMAK @jorhurt @NegroJuanDo @MamrTheone @RDSarraute @leylamora36 @lilygabet @silvia60494361 Mientras el dolar sube 💸no hay mucho que pensar,al trabajador les baja el sueldo 😠 que manera de hacernos PELOTAS 😲😲👎🐍🐍🐍👎",soyxsiemprek,,"@LaurayJaviSFco @verproyectos @ monicaporma1 @PitiAguirre @jmgiannattasio @Mononogorilla @excursioperon @ azu59 @OscarScorpani @ luis55790257 @ LCrin3 @Juanjos_RP @ robertotaboada5 @CyNsiempre @ piluli1976 @flordemale @ pablo_wegnerr80 @Cabrabrava @QuinterLeonor @DalterEduardo @juan_bairoletto @cesrivercarp @ Bibiana_castro1 @JorgeRMaidana @LTeresitaSilva @pazmariapazmari @ cgnunez_1981 @ mumimumi09 @KumpaLili @beatrizwicky_ @ achacarva1 @Salipri @ Armando_550 @ rodrigorre1 @ octaviovera45 @chuequitok @josecybrs @luckfor @ buccinomarivin1 @ carlosluis1518 @pepesiracusa @CirceF_ @VARIMAK @jorhurt @NegroJuanDo @MamrTheone @RDSarraute @ leylamora36 @lilygabet @ silvia60494361 While the dollar goes up 💸 There is not much to think, the worker lowers the salary 😠 that way to make us balls 😲😲👎🐍🐍🐍👎"
2046,2017-07-05 23:59:59+00:00,882750942206193664,Aprende como ganar 100 dolares cada día en https://t.co/wnCGUWux2c #clixsense #dolar,100dolaresdia,,Learn how to win 100 dollars every day at https://t.co/wncguwux2c #clixsense #dolar
2047,2017-07-05 23:59:50+00:00,882750901227859968,@martintetaz Insistir en que el dólar debe ser ignorado (con lo que coincido)... no es un oxymoron?,Iron_Hic_Man,,@MartentaTaz insist that the dollar should be ignored (with what I agree) ... is not an oxymoron?
2048,2017-07-05 23:59:41+00:00,882750866062749704,"Con 48000 millones de reservas, Sturzze permite suba del dólar (y precios) a un 50 días de las PASO porque él hace economía para divertirse.",Malaquias80,,"With 48000 million reservations, Sturzze allows a dollar rise (and prices) 50 days from the passage because he does economics to have fun."
2049,2017-07-05 23:59:39+00:00,882750856147464192,"@guaymasitos @SANGREXENEIZE Cobra 2.2 millones de euros..pasado a dolar son casi 2.5 millones, esos salarios son del año pasado",LeandroBordon7,,"@Guaymasitos @Sangrexeneize Cobra 2.2 million euros ... Dollar are almost 2.5 million, those salaries are from last year"
2050,2017-07-05 23:59:33+00:00,882750829215846400,"cómo se sentiría @lilidepe con esta algarabía..del 27,60$..y el Dolar a 17,40$.. https://t.co/FzftmOuJCT",verdaddudada,,how would you feel @lilidepe with this algarca ... at $ 27.60 .. and the dollar at $ 17.40 .. https://t.co/fzftmoujct
2051,2017-07-05 23:59:29+00:00,882750813508120578,En el mundo virtual o periodístico el funcionario te dice no te preocupes por la economía ni la suba del dolar,agustin_orejas,,In the virtual or journalistic world the official tells you do not worry about the economy or the dollar rise
2052,2017-07-05 23:59:16+00:00,882750759170912258,09 okezonenews Dolar AS Perkasa Didukung Risalah Pertemuan The Fed https://t.co/5jKgwf7k3R https://t.co/ITMFWyc4Fk,andri000me_15,,09 Okezenews The Perkasa US Dollar is supported by the Minutes of the Fed meeting https://t.co/5JKWF7K3R https://t.co/itMFWYC4FK
2053,2017-07-05 23:58:49+00:00,882750646105108487,¿Ya las subastas del DICOM mejoraron o estabilizaron el dólar paralelo y la economía? Es por una duda que tengo.,josefranw,,And the DICOM auctions improved or stabilized the dollar parallel and the economy? It's because of a doubt that I have.
2054,2017-07-05 23:58:33+00:00,882750580434894848,Sorpresivamente ordenan la detención de De Vido cuando el dolar cierra arriba de $17... pensamos que iban a usar a Nisman.,PochitoLive,,Surprisingly order the detention of Vido when the dollar closes up from $ 17 ... we thought they were going to use Nisman.
2055,2017-07-05 23:58:18+00:00,882750514995310592,"@CastelaFernando @martintetaz Con la diferencia que si compras dolar regalado por BC ganas siempre, salga ROJO o NEGRO en la ruleta de mardel..",gabrigoni,,"@Castelafernando @Martientaz with the difference that if you buy dollar giving away by BC you always want, leave red or black on Mardel Roulette .."
2056,2017-07-05 23:58:05+00:00,882750463505989632,Hoy recibí una llamada de una deuda de 100 dólar de una casa comercial de hace 10 años @Lenin estas para el pueblo no para devolverles,shaakadevirgo,,Today I received a call from a $ 100 debt from a commercial house 10 years ago @lenin are for the people not to return them
2057,2017-07-06 23:59:59+00:00,883113327198695426,Aprende como ganar 100 dolares cada día en https://t.co/XhFdTjCj4c #Neobux #clixsense #dolares #dolar,100dolaresdia,,Learn how to win 100 dollars every day at https://t.co/xhfdtjcj4c #neobux #clixsense #dolares #dolar
2058,2017-07-06 23:59:39+00:00,883113245678153733,"#GrasaCool UNO VE QUE LA NAFTA AUMENTÓ UN 7% Y EL DÓLAR 4%.
COROLARIO: (SEGÚN MACRI) HAY QUE ""PREOCUPARSE DEL PRECIO DE LA NAFTA""",gulag1951,,"#GRASCOOL one sees that naphtha increased by 7% and the 4% dollar.
Corollary: (according to Macri) you have to ""worry about the price of naphtha"""
2059,2017-07-06 23:59:19+00:00,883113162018611200,La aparición de oferta privada le puso límite a la suba del dólar https://t.co/uRpKG2iCPg @infobae,FMediterranea,,The emergence of private offer put a limit to the dollar rise https://t.co/urpkg2icpg @infobae
2060,2017-07-06 23:59:09+00:00,883113119609835520,Florida no quiere soltar ni un dólar en dirección a Nicolás Maduro https://t.co/7VWBRnfeYl https://t.co/pQ4a1SsADF,Tu67Line,,Florida does not want to let go of a dollar in the direction of Nicolás Maduro https://t.co/7vwbrnfeyl https://t.co/pq4a1ssadf
2061,2017-07-06 23:59:07+00:00,883113109409251328,Florida no quiere soltar ni un dólar en dirección a Nicolás Maduro https://t.co/lplpIshGwF https://t.co/VjOJyWHjMO,EcosExpansion,,Florida does not want to let go a dollar in the direction of Nicolás Maduro https://t.co/lplpishgwf https://t.co/vjojywhjmo
2062,2017-07-06 23:58:51+00:00,883113041482612738,"LA NACION - José Luis Espert: ""No hay que ponernos nerviosos porque el dólar comienza a acompañar a la inflación"" - https://t.co/5wRLQ9hf3o",AguerreberryJP,,"La Nacion - José Luis Espert: ""You do not have to get nervous because the dollar begins to accompany inflation"" - https://t.co/5wrlq9hf3o"
2063,2017-07-06 23:58:50+00:00,883113037170913282,"É dólar por dólar, nota por cada, eu vejo minha grana se multiplicar, eu gasto com jóia, torro em noitada e deixo tua mina querendo me dar",yeyeolarie,,"It's dollar for dollar, note for each, I see my money to multiply, I spend on jewelry, I'm in speaking and I leave your mine wanting to give myself"
2064,2017-07-06 23:58:07+00:00,883112858476838913,"Noticias de Venezuela SIN CENSURA y Dolar paralelo
https://t.co/3RjcAJqIk6 https://t.co/igiidVKBcE",carmelocara,,"News from Venezuela without censorship and parallel dollar
https://t.co/3rjcajqik6 https://t.co/igiidvkbce."
2065,2017-07-06 23:57:44+00:00,883112760015548416,#Dolar #DolarHoy en  #Santander 06/jul./2017 06:43 p. m.Compra: $17.75 Venta: $18.55 lista completa en https://t.co/Z63gxP5I7K,MexDollar,,#Dolar #Dolarhoy in #Santander 06 / Jul. / 2017 06:43 p. M.comPra: $ 17.75 Sale: $ 18.55 Full list at https://t.co/z63gxp5i7k
2066,2017-07-06 23:56:45+00:00,883112514170613763,"Dólar futuro: se puso en marcha el juicio oral contra CFK, pero las audiencias serán en 2018 https://t.co/6RMMOnneZz",turille17,,"Future Dollar: The oral trial against CFK was launched, but audiences will be in 2018 https://t.co/6rmmonnezz"
2067,2017-07-06 23:56:45+00:00,883112513260466177,"#Finanzas: El dólar baja ante el euro y frente a la mayoría de divisas importantes
https://t.co/0SsoVvlnek",aeinfomx,,"#Finance: The dollar lowers before the euro and in front of the majority of major currencies
https://t.colopesovvlnek."
2068,2017-07-07 23:59:59+00:00,883475717551525889,Aprende como ganar 100 dolares cada día en https://t.co/EdoSL9syz5 #neobux #Dolar,100dolaresdia,,Learn how to win 100 dollars every day at https://t.co/edosl9syz5 #neobux #dolar
2069,2017-07-07 23:59:52+00:00,883475685364334592,la merch de matt esta toda hermosa y osea no esta tan cara pero JUEPUTA DOLAR PORQUE TIENES QUE ESTAR TAN CARO,belovanexus,,The Merch of Matt is all beautiful and bone is not so expensive but playing dollar because you have to be so expensive
2070,2017-07-07 23:59:47+00:00,883475666515177472,Até o dólar se valoriza e você fica atrás de ex,chrismarigo,,Until the dollar values ​​and you get behind ex
2071,2017-07-07 23:59:07+00:00,883475497480572928,QUANTO VALE 1 DÓLAR DA AUSTRÁLIA: https://t.co/BJJuy4MZhf via @YouTube,osieldoliveira,,How much is worth 1 Australian dollar: https://t.co/bjjuy4mzhf via @youtube
2072,2017-07-07 23:59:05+00:00,883475488135663618,"@luisnovaresio #DOLAR COMO ANTICIPE EN $17,35 TOPE ONDA 4 INTERNA, EN $16,91 DE HOY CHANCE DE FINAL DEL RECIENTE AJUSTE. DRIVER ENCUESTA https://t.co/cdoM99QUBs",compa1968,,"@LUISNOVARESIO #DOLAR As an anticipation at $ 17,35 internal wave 4, at $ 16.91 at the end chance of the recent setting. Driver survey https://t.co/cdom99qubs."
2073,2017-07-07 23:58:10+00:00,883475260519190528,Dólar: otro brote verde https://t.co/6GY3nUu3bU,_rjardon,,Dollar: Other green outbreak https://t.co/6gy3nuu3bu
2074,2017-07-07 23:57:34+00:00,883475108928643072,"Y deberían de circular más, serían como nuestro dólar pero con más estilo.

(...y menos valor) https://t.co/BtSeDES929",PolloBatalla,,"And they should be more circular, they would be like our dollar but with more style.

(... and less value) https://t.co/btsedes929"
2075,2017-07-07 23:56:38+00:00,883474872051130368,"#MassaEnElBar siempre decís lo mismo. Si bajas la tasa de interés te sube el dólar.
Maza promete el 82% a los jubilados. Décimo públicamente",Celestemariot,,"#Massaenelbar always say the same. If you lower the interest rate the dollar rises.
MAZA promises 82% to retirees. Tenth publicly"
2076,2017-07-07 23:56:37+00:00,883474868167221248,Me desespera las personas que ponenen el signo de dolar después de los números 🙄🙄🙄,HeyJustAlexis,,I despair the people who put the sign of dollar after the numbers 🙄🙄🙄
2077,2017-07-07 23:55:53+00:00,883474683831525377,"Baja dólar 20 centavos, cierra en $18.35: El dólar disminuyó 20 centavos y cerró en $18.35 a la venta; en la semana… https://t.co/pETP9kXQb4",NuevaVisionJCPG,,"Low Dollar 20 cents, closes at $ 18.35: The dollar decreased 20 cents and closed at $ 18.35 for sale; In the week ... https://t.co/petp9kxqb4"
2078,2017-07-07 23:55:50+00:00,883474673421373440,"@VientoEnrique @brozoxmiswebs Uno debe d ser inteligente, Rusia y China tienen un plan, ejemplo ambos están comprando un chingo d oro y están haciendo a un lado el dolar",IRREVERENT7,,"@Vientoenrique @brozoxmiswebs One must be intelligent, Russia and China have a plan, example both are buying a golden chingo and are putting the dollar aside"
2079,2017-07-08 23:59:59+00:00,883838104418832418,Aprende como ganar 100 dolares cada día en https://t.co/XhFdTjCj4c #Dolares #Dolar,100dolaresdia,,Learn how to win 100 dollars every day at https://t.co/xhfdtjcj4c #dolares #dolar
2080,2017-07-08 23:56:10+00:00,883837143411548160,@DolarToday Imagino que van a Bajar el Dólar en Frontera ya que #LeopoldoLopez está libre #jajajaja #LeopoldoenCasa,JOKERS2017,,@Dolartoday I imagine that they will go down the dollar on border since #leopoldolopez is free #jajajaja #leopoldencase
2081,2017-07-08 23:56:06+00:00,883837125438853120,"Pagi-pagi ada transaksi ga dikenal via CC pake yen &amp; dolar HK, terpaksa deh blokir dulu. Huft. 😑",suryamaman,,"Early in the morning there is no known transaction via CC using yen & amp; HK dollar, forced to block first. Huft. 😑"
2082,2017-07-08 23:55:43+00:00,883837028835753985,Gostei de um vídeo @YouTube https://t.co/eD6KUc2K7k NA LOJA DE 1 DÓLAR,ketelly,,I liked a video @youtube https://t.co/ed6kuc2k7k in the 1 dollar store
2083,2017-07-08 23:55:29+00:00,883836969817690112,"G-20 Zirvesi'nde çarpıcı açıklamalarda bulunan Cumhurbaşkanı Erdoğan, Suriyeli mülteciler için 30 milyar dolar harcandığını ifade etti.",Sanak2015,,"President Erdogan, which is stunning in G-20 Summit, stated that 30 billion dollars are spent for Syrian refugees."
2084,2017-07-08 23:53:22+00:00,883836437912801280,Hablan paja de Dolar Today! Pero el dolar de ellos subio 1.500Bs en un mes!!. #Caretablas,Rey_pepiado,,"They speak straw of dollar today! But the dollar of them rose 1,500bs in a month !!. #Caretablas."
2085,2017-07-08 23:52:11+00:00,883836140800937985,Ñeelda! RT @CaraotaDigital: #LoMásLeído Sexta subasta #Dicom tendrá un precio por dólar de tres mil bolívares https://t.co/2qNzxxGg7h,Rey_pepiado,,Ñeelda! RT @Caraotadigital: # Lomasleid sixth auction #dicom will have a price per dollar of three thousand bolivars https://t.co/2qnzxxgg7h
2086,2017-07-08 23:51:29+00:00,883835965986414592,Las Mujeres Bolsos De Diseño de lujo Dólar Precio Ladies Negro Portátil Bolsos de Mujer de Alta Calidad de la  ... - https://t.co/rlAJzZgY3i,supriyono79,,Women Luxury Design Bags Dollar Price Ladies Black Portable High Quality Women's Handbags - https://t.co/rlajzzgy3i
2087,2017-07-08 23:51:17+00:00,883835914128150531,@celsolax dolar,axtlol,,@celsolax dollar
2088,2017-07-08 23:50:44+00:00,883835775078596609,@axtlol é dolar axt?,JH0WXD,,@axtlol is dollar axt?
2089,2017-07-08 23:50:20+00:00,883835677212856320,"@JoseBar97398075 caracteristicas de Cecilio obviamente no tiene, este es centrodelantero, pero bueno... Ojala justifique cada dolar",takamirabda,,"@ Josebar97398075 characteristics of cecil obviously does not have, this is centrodellating, but hey ... hopefully justify each dollar"
2090,2017-07-09 23:59:14+00:00,884200303301713921,"📺 @MarceloCGERA en #Cuestionados: ""El dólar estuvo mal liberado"". #PYMES #Industria #IndustriaNacional #IndustriaArgentina @canal26noticias https://t.co/jRcToY91bX",CGERAnacional,,"📺 @marcelogera in #Cuestioned: ""The dollar was badly released"". #Pymes #Industry #Industrianational #IndustryArgentina @ Canal26Noticias https://t.co/jrctoy91bx"
2091,2017-07-09 23:58:41+00:00,884200165518843904,"@Kicillofok En el 2011 el dólar estaba $4,28 y se fueron en el 2015 con un dólar a $14,95 ¿y el que devalúa es Macri? Donde estudiaste economía genio?",SoyAnamaas,,@Kicillofok In 2011 the dollar was $ 4.28 and left in 2015 with a dollar at $ 14.95 and the one that devalue is Macri? Where did you study Economy Genius?
2092,2017-07-09 23:58:30+00:00,884200119335354372,#Dolar #DolarHoy en #Banco #Azteca 09/jul./2017 06:43 p. m.Compra: $17.10 Venta: $18.06 lista completa en https://t.co/Z63gxP5I7K,MexDollar,,#Dolar #Dolarhoy on #banco #azteca 09 / Jul. / 2017 06:43 p. M.comPra: $ 17.10 Sale: $ 18.06 Full list at https://t.co/z63gxp5i7k
2093,2017-07-09 23:57:44+00:00,884199923343917057,@macarmen58 Desde que hice esa denuncia el dólar en Buquebus lo pagan a lo que está en la pizarra del BROU.,puntanautica,,@ Macarmen58 Since I made that complaint the dollar in Buquebus pay it to what is on the BROU blackboard.
2094,2017-07-09 23:57:30+00:00,884199866162974720,"Sobre os valores, alguns ficaram salgadinhos... Contudo, não possuo culpa, queria eu poder controlar a cotação do dólar. :(",idolfreakx,,"About the values, some were snacks ... however, I do not have guilt, I wanted to be able to control the quotation of the dollar. :("
2095,2017-07-09 23:54:09+00:00,884199023489556481,1€ = $1.14024 | 1€ = 0.88463£ | 1€ = 0.0292 gr. de oro | 1€ = 2.2788 gr. de plata. #euro #dolar #libra #oro #plata #divisa,ElValorDelEuro,,"€ 1 = $ 1.14024 | € 1 = 0.88463 £ | € 1 = 0.0292 gr. gold | € 1 = 2,2788 gr. silver. #euro #dolar #libra #oro #plata #divisa"
2096,2017-07-09 23:53:56+00:00,884198970075099138,Si me pagaran un dólar por cada vez que Vegetta me ignora.. ahre https://t.co/s5DNmpYSPt,vegettoideh,,If you will be paid a dollar for every time Vegetta ignores me .. ahre https://t.co/s5dnmpyspt
2097,2017-07-09 23:53:37+00:00,884198889640923136,"@eu_alinefreire E AINDA GANHAM DINHEIRO DE ENGENHEIRO LA DA ONU, RECEBEM EM DOLAR SOCORRO
EU QUERO ESCOLA NAVAL",lightbarbara13,,"@eu_alinefreire and still make money from UN engineer LA, receive in Dolar Help
I want naval school"
2098,2017-07-09 23:53:26+00:00,884198843096731651,Asıl sorun dolar değil https://t.co/AyMwuHFHVd,KararYazarlar,,The main problem is not dollars https://t.co/aymwuhfhvd
2099,2017-07-09 23:53:17+00:00,884198803976331264,Grand Theft Auto (GTA) V merupakan salah satu game dengan nilai produksi termahal di dunia yaitu sebesar 265 juta dolar.,GunadiTwr,,Grand Theft Auto (GTA) V is one game with the most expensive production value in the world of 265 million dollars.
2100,2017-07-09 23:52:30+00:00,884198608819691520,Me gustó un video de @YouTube https://t.co/NzlVxjYEoI Así es el dinero en Venezuela | UN DÓLAR VALE ORO!,ADelirio,,I liked a video of @youtube https://t.co/nzlvxjyeoi like this is the money in Venezuela | A dollar is going gold!
2101,2017-07-10 23:59:56+00:00,884562865990008832,"El dólar puede valer 10000 o 20 mil, siempre y cuando existan los bis para comprarlos. Y esos bis los crea el Gobierno. https://t.co/cOxUUOiELf",LeocenisOficial,,"The dollar can be worth 10000 or 20 thousand, as long as the BIS exists to buy them. And those bis creates the government. https://t.co/coxuoIlf."
2102,2017-07-10 23:59:53+00:00,884562854149574656,"@dicomve @DanteRivasQ Dólar dicom a 5000bs, procedimiento random? O una forma de recolectar bs del mercado?",joserangel51,,"@dicomve @DanteRivasq Dollar DICOM at 5000BS, Random procedure? Or a way to collect BS on the market?"
